 PES HNC-Ar Rennes R/a0, V/cm-1
   0.00000000
  24.633267    -1.5166E-01
  24.685371    -1.4968E-01
  24.737475    -1.4773E-01
  24.789579    -1.4582E-01
  24.841683    -1.4393E-01
  24.893788    -1.4207E-01
  24.945892    -1.4023E-01
  24.997996    -1.3843E-01
  25.050100    -1.3665E-01
  25.102204    -1.3489E-01
  25.154309    -1.3317E-01
  25.206413    -1.3147E-01
  25.258517    -1.2979E-01
  25.310621    -1.2814E-01
  25.362725    -1.2651E-01
  25.414830    -1.2491E-01
  25.466934    -1.2333E-01
  25.519038    -1.2177E-01
  25.571142    -1.2023E-01
  25.623246    -1.1872E-01
  25.675351    -1.1723E-01
  25.727455    -1.1576E-01
  25.779559    -1.1431E-01
  25.831663    -1.1289E-01
  25.883768    -1.1148E-01
  25.935872    -1.1009E-01
  25.987976    -1.0873E-01
  26.040080    -1.0738E-01
  26.092184    -1.0605E-01
  26.144289    -1.0475E-01
  26.196393    -1.0346E-01
  26.248497    -1.0218E-01
  26.300601    -1.0093E-01
  26.352705    -9.9694E-02
  26.404810    -9.8476E-02
  26.456914    -9.7274E-02
  26.509018    -9.6090E-02
  26.561122    -9.4922E-02
  26.613226    -9.3770E-02
  26.665331    -9.2635E-02
  26.717435    -9.1515E-02
  26.769539    -9.0411E-02
  26.821643    -8.9323E-02
  26.873747    -8.8249E-02
  26.925852    -8.7190E-02
  26.977956    -8.6146E-02
  27.030060    -8.5116E-02
  27.082164    -8.4101E-02
  27.134269    -8.3099E-02
  27.186373    -8.2112E-02
  27.238477    -8.1137E-02
  27.290581    -8.0176E-02
  27.342685    -7.9228E-02
  27.394790    -7.8293E-02
  27.446894    -7.7371E-02
  27.498998    -7.6461E-02
  27.551102    -7.5564E-02
  27.603206    -7.4679E-02
  27.655311    -7.3805E-02
  27.707415    -7.2944E-02
  27.759519    -7.2094E-02
  27.811623    -7.1255E-02
  27.863727    -7.0428E-02
  27.915832    -6.9611E-02
  27.967936    -6.8806E-02
  28.020040    -6.8011E-02
  28.072144    -6.7227E-02
  28.124248    -6.6453E-02
  28.176353    -6.5690E-02
  28.228457    -6.4937E-02
  28.280561    -6.4193E-02
  28.332665    -6.3460E-02
  28.384770    -6.2736E-02
  28.436874    -6.2021E-02
  28.488978    -6.1316E-02
  28.541082    -6.0620E-02
  28.593186    -5.9934E-02
  28.645291    -5.9256E-02
  28.697395    -5.8587E-02
  28.749499    -5.7927E-02
  28.801603    -5.7275E-02
  28.853707    -5.6632E-02
  28.905812    -5.5997E-02
  28.957916    -5.5370E-02
  29.010020    -5.4752E-02
  29.062124    -5.4141E-02
  29.114228    -5.3538E-02
  29.166333    -5.2943E-02
  29.218437    -5.2355E-02
  29.270541    -5.1775E-02
  29.322645    -5.1203E-02
  29.374749    -5.0638E-02
  29.426854    -5.0080E-02
  29.478958    -4.9529E-02
  29.531062    -4.8985E-02
  29.583166    -4.8447E-02
  29.635271    -4.7917E-02
  29.687375    -4.7393E-02
  29.739479    -4.6876E-02
  29.791583    -4.6366E-02
  29.843687    -4.5862E-02
  29.895792    -4.5364E-02
  29.947896    -4.4872E-02
  30.000000    -4.4387E-02
   3.24649299
   4.000000     1.1075E+05
   4.052104     1.0547E+05
   4.104208     1.0005E+05
   4.156313     9.4582E+04
   4.208417     8.9152E+04
   4.260521     8.3814E+04
   4.312625     7.8613E+04
   4.364729     7.3583E+04
   4.416834     6.8746E+04
   4.468938     6.4118E+04
   4.521042     5.9710E+04
   4.573146     5.5526E+04
   4.625251     5.1568E+04
   4.677355     4.7835E+04
   4.729459     4.4322E+04
   4.781563     4.1024E+04
   4.833667     3.7933E+04
   4.885772     3.5043E+04
   4.937876     3.2343E+04
   4.989980     2.9826E+04
   5.042084     2.7483E+04
   5.094188     2.5303E+04
   5.146293     2.3278E+04
   5.198397     2.1399E+04
   5.250501     1.9657E+04
   5.302605     1.8044E+04
   5.354709     1.6551E+04
   5.406814     1.5171E+04
   5.458918     1.3896E+04
   5.511022     1.2719E+04
   5.563126     1.1633E+04
   5.615230     1.0632E+04
   5.667335     9.7105E+03
   5.719439     8.8617E+03
   5.771543     8.0809E+03
   5.823647     7.3630E+03
   5.875752     6.7033E+03
   5.927856     6.0976E+03
   5.979960     5.5417E+03
   6.032064     5.0318E+03
   6.084168     4.5644E+03
   6.136273     4.1363E+03
   6.188377     3.7443E+03
   6.240481     3.3857E+03
   6.292585     3.0577E+03
   6.344689     2.7581E+03
   6.396794     2.4844E+03
   6.448898     2.2346E+03
   6.501002     2.0068E+03
   6.553106     1.7992E+03
   6.605210     1.6101E+03
   6.657315     1.4379E+03
   6.709419     1.2814E+03
   6.761523     1.1392E+03
   6.813627     1.0101E+03
   6.865731     8.9295E+02
   6.917836     7.8678E+02
   6.969940     6.9064E+02
   7.022044     6.0369E+02
   7.074148     5.2511E+02
   7.126253     4.5419E+02
   7.178357     3.9025E+02
   7.230461     3.3269E+02
   7.282565     2.8093E+02
   7.334669     2.3446E+02
   7.386774     1.9281E+02
   7.438878     1.5554E+02
   7.490982     1.2226E+02
   7.543086     9.2591E+01
   7.595190     6.6208E+01
   7.647295     4.2804E+01
   7.699399     2.2100E+01
   7.751503     3.8400E+00
   7.803607    -1.2209E+01
   7.855711    -2.6260E+01
   7.907816    -3.8507E+01
   7.959920    -4.9127E+01
   8.012024    -5.8283E+01
   8.064128    -6.6120E+01
   8.116232    -7.2774E+01
   8.168337    -7.8366E+01
   8.220441    -8.3006E+01
   8.272545    -8.6797E+01
   8.324649    -8.9828E+01
   8.376754    -9.2184E+01
   8.428858    -9.3939E+01
   8.480962    -9.5161E+01
   8.533066    -9.5913E+01
   8.585170    -9.6249E+01
   8.637275    -9.6221E+01
   8.689379    -9.5874E+01
   8.741483    -9.5249E+01
   8.793587    -9.4383E+01
   8.845691    -9.3310E+01
   8.897796    -9.2058E+01
   8.949900    -9.0655E+01
   9.002004    -8.9125E+01
   9.054108    -8.7489E+01
   9.106212    -8.5767E+01
   9.158317    -8.3975E+01
   9.210421    -8.2129E+01
   9.262525    -8.0242E+01
   9.314629    -7.8327E+01
   9.366733    -7.6393E+01
   9.418838    -7.4450E+01
   9.470942    -7.2506E+01
   9.523046    -7.0568E+01
   9.575150    -6.8643E+01
   9.627255    -6.6735E+01
   9.679359    -6.4850E+01
   9.731463    -6.2991E+01
   9.783567    -6.1161E+01
   9.835671    -5.9364E+01
   9.887776    -5.7601E+01
   9.939880    -5.5875E+01
   9.991984    -5.4187E+01
  10.044088    -5.2538E+01
  10.096192    -5.0929E+01
  10.148297    -4.9360E+01
  10.200401    -4.7833E+01
  10.252505    -4.6346E+01
  10.304609    -4.4901E+01
  10.356713    -4.3497E+01
  10.408818    -4.2133E+01
  10.460922    -4.0809E+01
  10.513026    -3.9526E+01
  10.565130    -3.8281E+01
  10.617234    -3.7075E+01
  10.669339    -3.5906E+01
  10.721443    -3.4774E+01
  10.773547    -3.3679E+01
  10.825651    -3.2618E+01
  10.877756    -3.1593E+01
  10.929860    -3.0600E+01
  10.981964    -2.9640E+01
  11.034068    -2.8712E+01
  11.086172    -2.7815E+01
  11.138277    -2.6947E+01
  11.190381    -2.6109E+01
  11.242485    -2.5298E+01
  11.294589    -2.4515E+01
  11.346693    -2.3758E+01
  11.398798    -2.3027E+01
  11.450902    -2.2320E+01
  11.503006    -2.1637E+01
  11.555110    -2.0977E+01
  11.607214    -2.0340E+01
  11.659319    -1.9724E+01
  11.711423    -1.9128E+01
  11.763527    -1.8553E+01
  11.815631    -1.7997E+01
  11.867735    -1.7460E+01
  11.919840    -1.6941E+01
  11.971944    -1.6440E+01
  12.024048    -1.5955E+01
  12.076152    -1.5486E+01
  12.128257    -1.5033E+01
  12.180361    -1.4595E+01
  12.232465    -1.4171E+01
  12.284569    -1.3762E+01
  12.336673    -1.3366E+01
  12.388778    -1.2983E+01
  12.440882    -1.2613E+01
  12.492986    -1.2254E+01
  12.545090    -1.1908E+01
  12.597194    -1.1572E+01
  12.649299    -1.1248E+01
  12.701403    -1.0934E+01
  12.753507    -1.0630E+01
  12.805611    -1.0336E+01
  12.857715    -1.0051E+01
  12.909820    -9.7754E+00
  12.961924    -9.5084E+00
  13.014028    -9.2499E+00
  13.066132    -8.9995E+00
  13.118236    -8.7570E+00
  13.170341    -8.5220E+00
  13.222445    -8.2944E+00
  13.274549    -8.0738E+00
  13.326653    -7.8601E+00
  13.378758    -7.6529E+00
  13.430862    -7.4521E+00
  13.482966    -7.2574E+00
  13.535070    -7.0686E+00
  13.587174    -6.8856E+00
  13.639279    -6.7081E+00
  13.691383    -6.5359E+00
  13.743487    -6.3689E+00
  13.795591    -6.2068E+00
  13.847695    -6.0496E+00
  13.899800    -5.8971E+00
  13.951904    -5.7490E+00
  14.004008    -5.6053E+00
  14.056112    -5.4658E+00
  14.108216    -5.3304E+00
  14.160321    -5.1989E+00
  14.212425    -5.0712E+00
  14.264529    -4.9472E+00
  14.316633    -4.8267E+00
  14.368737    -4.7097E+00
  14.420842    -4.5960E+00
  14.472946    -4.4856E+00
  14.525050    -4.3782E+00
  14.577154    -4.2739E+00
  14.629259    -4.1725E+00
  14.681363    -4.0740E+00
  14.733467    -3.9782E+00
  14.785571    -3.8850E+00
  14.837675    -3.7944E+00
  14.889780    -3.7063E+00
  14.941884    -3.6207E+00
  14.993988    -3.5373E+00
  15.046092    -3.4563E+00
  15.098196    -3.3774E+00
  15.150301    -3.3006E+00
  15.202405    -3.2259E+00
  15.254509    -3.1533E+00
  15.306613    -3.0825E+00
  15.358717    -3.0136E+00
  15.410822    -2.9466E+00
  15.462926    -2.8813E+00
  15.515030    -2.8178E+00
  15.567134    -2.7559E+00
  15.619238    -2.6956E+00
  15.671343    -2.6368E+00
  15.723447    -2.5796E+00
  15.775551    -2.5239E+00
  15.827655    -2.4696E+00
  15.879760    -2.4167E+00
  15.931864    -2.3651E+00
  15.983968    -2.3149E+00
  16.036072    -2.2659E+00
  16.088176    -2.2181E+00
  16.140281    -2.1715E+00
  16.192385    -2.1261E+00
  16.244489    -2.0819E+00
  16.296593    -2.0387E+00
  16.348697    -1.9966E+00
  16.400802    -1.9555E+00
  16.452906    -1.9155E+00
  16.505010    -1.8764E+00
  16.557114    -1.8382E+00
  16.609218    -1.8010E+00
  16.661323    -1.7647E+00
  16.713427    -1.7293E+00
  16.765531    -1.6947E+00
  16.817635    -1.6609E+00
  16.869739    -1.6279E+00
  16.921844    -1.5957E+00
  16.973948    -1.5643E+00
  17.026052    -1.5336E+00
  17.078156    -1.5036E+00
  17.130261    -1.4743E+00
  17.182365    -1.4457E+00
  17.234469    -1.4178E+00
  17.286573    -1.3905E+00
  17.338677    -1.3638E+00
  17.390782    -1.3378E+00
  17.442886    -1.3123E+00
  17.494990    -1.2874E+00
  17.547094    -1.2631E+00
  17.599198    -1.2393E+00
  17.651303    -1.2161E+00
  17.703407    -1.1933E+00
  17.755511    -1.1711E+00
  17.807615    -1.1494E+00
  17.859719    -1.1281E+00
  17.911824    -1.1073E+00
  17.963928    -1.0870E+00
  18.016032    -1.0671E+00
  18.068136    -1.0477E+00
  18.120240    -1.0286E+00
  18.172345    -1.0100E+00
  18.224449    -9.9181E-01
  18.276553    -9.7398E-01
  18.328657    -9.5653E-01
  18.380762    -9.3946E-01
  18.432866    -9.2274E-01
  18.484970    -9.0638E-01
  18.537074    -8.9036E-01
  18.589178    -8.7468E-01
  18.641283    -8.5932E-01
  18.693387    -8.4429E-01
  18.745491    -8.2956E-01
  18.797595    -8.1514E-01
  18.849699    -8.0102E-01
  18.901804    -7.8719E-01
  18.953908    -7.7364E-01
  19.006012    -7.6036E-01
  19.058116    -7.4736E-01
  19.110220    -7.3462E-01
  19.162325    -7.2213E-01
  19.214429    -7.0990E-01
  19.266533    -6.9791E-01
  19.318637    -6.8616E-01
  19.370741    -6.7464E-01
  19.422846    -6.6335E-01
  19.474950    -6.5229E-01
  19.527054    -6.4144E-01
  19.579158    -6.3080E-01
  19.631263    -6.2038E-01
  19.683367    -6.1015E-01
  19.735471    -6.0013E-01
  19.787575    -5.9030E-01
  19.839679    -5.8065E-01
  19.891784    -5.7120E-01
  19.943888    -5.6192E-01
  19.995992    -5.5282E-01
  20.048096    -5.4390E-01
  20.100200    -5.3514E-01
  20.152305    -5.2655E-01
  20.204409    -5.1813E-01
  20.256513    -5.0986E-01
  20.308617    -5.0174E-01
  20.360721    -4.9378E-01
  20.412826    -4.8596E-01
  20.464930    -4.7829E-01
  20.517034    -4.7077E-01
  20.569138    -4.6338E-01
  20.621242    -4.5613E-01
  20.673347    -4.4901E-01
  20.725451    -4.4202E-01
  20.777555    -4.3515E-01
  20.829659    -4.2842E-01
  20.881764    -4.2180E-01
  20.933868    -4.1531E-01
  20.985972    -4.0893E-01
  21.038076    -4.0266E-01
  21.090180    -3.9651E-01
  21.142285    -3.9047E-01
  21.194389    -3.8453E-01
  21.246493    -3.7871E-01
  21.298597    -3.7298E-01
  21.350701    -3.6735E-01
  21.402806    -3.6183E-01
  21.454910    -3.5640E-01
  21.507014    -3.5107E-01
  21.559118    -3.4583E-01
  21.611222    -3.4068E-01
  21.663327    -3.3562E-01
  21.715431    -3.3064E-01
  21.767535    -3.2576E-01
  21.819639    -3.2096E-01
  21.871743    -3.1624E-01
  21.923848    -3.1160E-01
  21.975952    -3.0704E-01
  22.028056    -3.0256E-01
  22.080160    -2.9815E-01
  22.132265    -2.9382E-01
  22.184369    -2.8956E-01
  22.236473    -2.8538E-01
  22.288577    -2.8126E-01
  22.340681    -2.7721E-01
  22.392786    -2.7323E-01
  22.444890    -2.6932E-01
  22.496994    -2.6547E-01
  22.549098    -2.6169E-01
  22.601202    -2.5797E-01
  22.653307    -2.5431E-01
  22.705411    -2.5071E-01
  22.757515    -2.4717E-01
  22.809619    -2.4369E-01
  22.861723    -2.4027E-01
  22.913828    -2.3690E-01
  22.965932    -2.3358E-01
  23.018036    -2.3032E-01
  23.070140    -2.2712E-01
  23.122244    -2.2396E-01
  23.174349    -2.2086E-01
  23.226453    -2.1780E-01
  23.278557    -2.1479E-01
  23.330661    -2.1184E-01
  23.382766    -2.0893E-01
  23.434870    -2.0606E-01
  23.486974    -2.0324E-01
  23.539078    -2.0047E-01
  23.591182    -1.9774E-01
  23.643287    -1.9505E-01
  23.695391    -1.9241E-01
  23.747495    -1.8981E-01
  23.799599    -1.8724E-01
  23.851703    -1.8472E-01
  23.903808    -1.8224E-01
  23.955912    -1.7980E-01
  24.008016    -1.7739E-01
  24.060120    -1.7502E-01
  24.112224    -1.7269E-01
  24.164329    -1.7039E-01
  24.216433    -1.6813E-01
  24.268537    -1.6591E-01
  24.320641    -1.6372E-01
  24.372745    -1.6156E-01
  24.424850    -1.5943E-01
  24.476954    -1.5734E-01
  24.529058    -1.5528E-01
  24.581162    -1.5325E-01
  24.633267    -1.5125E-01
  24.685371    -1.4928E-01
  24.737475    -1.4734E-01
  24.789579    -1.4543E-01
  24.841683    -1.4355E-01
  24.893788    -1.4170E-01
  24.945892    -1.3987E-01
  24.997996    -1.3807E-01
  25.050100    -1.3630E-01
  25.102204    -1.3455E-01
  25.154309    -1.3284E-01
  25.206413    -1.3114E-01
  25.258517    -1.2947E-01
  25.310621    -1.2783E-01
  25.362725    -1.2621E-01
  25.414830    -1.2461E-01
  25.466934    -1.2304E-01
  25.519038    -1.2149E-01
  25.571142    -1.1996E-01
  25.623246    -1.1845E-01
  25.675351    -1.1697E-01
  25.727455    -1.1551E-01
  25.779559    -1.1407E-01
  25.831663    -1.1265E-01
  25.883768    -1.1125E-01
  25.935872    -1.0987E-01
  25.987976    -1.0851E-01
  26.040080    -1.0717E-01
  26.092184    -1.0585E-01
  26.144289    -1.0454E-01
  26.196393    -1.0326E-01
  26.248497    -1.0200E-01
  26.300601    -1.0075E-01
  26.352705    -9.9518E-02
  26.404810    -9.8305E-02
  26.456914    -9.7110E-02
  26.509018    -9.5931E-02
  26.561122    -9.4769E-02
  26.613226    -9.3623E-02
  26.665331    -9.2493E-02
  26.717435    -9.1379E-02
  26.769539    -9.0280E-02
